ImageId,EncodedPixels
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,164374 4 164514 10 164885 6 165025 12 165397 6 165537 12 165904 16 166046 20 166415 18 166557 22 166926 20 167068 24 167437 22 167579 26 167949 22 168091 26 168458 28 168496 4 168582 6 168602 28 168969 30 169007 6 169093 8 169113 30 169481 30 169519 6 169605 8 169625 30 169993 30 170031 10 170113 14 170137 32 170505 30 170543 10 170625 14 170649 32 171016 32 171055 11 171137 13 171162 30 171527 34 171567 14 171629 14 171649 12 171677 26 172039 34 172079 14 172141 14 172161 12 172189 26 172550 35 172591 15 172644 40 172701 26 173061 36 173103 16 173155 40 173213 26 173573 36 173615 16 173667 40 173725 26 174085 36 174129 16 174177 40 174241 22 174597 36 174641 16 174689 40 174753 22 175108 37 175152 18 175200 41 175266 22 175619 38 175663 20 175709 44 175781 20 176131 38 176175 20 176221 44 176293 20 176643 39 176687 21 176726 51 176806 20 177155 40 177199 22 177237 52 177319 20 177667 40 177711 22 177749 52 177831 20 178179 36 178221 26 178253 62 178325 10 178343 20 178691 36 178733 26 178765 62 178837 10 178855 20 179203 35 179244 28 179276 64 179348 11 179367 21 179715 28 179753 100 179857 14 179879 22 180227 28 180265 100 180369 14 180391 22 180738 29 180777 119 180902 23 181249 30 181289 120 181413 24 181762 29 181800 122 181924 26 182275 28 182305 2 182309 154 182787 28 182817 2 182821 154 183299 187 183811 186 184323 186 184835 185 185347 184 185858 184 186369 18 186389 2 186395 136 186533 20 186881 18 186901 2 186907 136 187045 20 187393 17 187419 135 187558 18 187905 14 187929 2 187933 112 188053 10 188073 14 188417 14 188441 2 188445 112 188565 10 188585 14 188929 13 188964 104 189078 8 189098 10 189441 12 189477 102 189591 6 189611 8 189953 13 189990 101 190104 4 190124 6 190465 14 190507 96 190977 14 191019 96 191489 14 191532 95 192001 14 192051 88 192513 14 192563 88 193025 14 193075 88 193537 14 193587 88 194049 15 194099 87 194561 16 194611 86 195073 16 195123 86 195585 16 195634 82 196097 16 196145 54 196201 26 196609 16 196657 54 196713 26 197121 16 197166 54 197238 10 197633 16 197677 54 197751 8 198145 15 198189 54 198264 6 198657 14 198701 54 199169 14 199213 54 199681 14 199726 50 200193 14 200239 48 200705 14 200751 48 201217 11 201268 43 201729 10 201781 34 201817 6 202242 8 202294 42 202755 4 202809 40 203267 4 203321 40 203836 37 204349 36 204861 36 205376 33 205889 32 206401 31 206913 30 207425 30 207936 31 208447 32 208959 32 209470 33 209981 34 210492 34 211003 34 211515 34 212026 34 212537 34 213049 34 213561 32 214073 32 214584 32 215095 32 215607 32 216120 30 216633 28 217145 28 217659 22 218171 22 218684 20 219197 14 219709 14 220224 4 220737 2 221249 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,228402 10 228913 12 229424 14 229933 18 230445 18 230957 19 231469 22 231981 22 232493 22 233005 22 233517 23 234029 26 234541 26 235054 26 235567 36 235615 6 236079 36 236127 6 236592 35 236634 18 237105 34 237145 20 237618 34 237656 22 238135 58 238647 58 239160 58 239673 58 240185 58 240694 62 241205 64 241716 66 242219 44 242271 24 242731 44 242783 24 243234 50 243298 21 243745 50 243811 20 244257 50 244323 20 244766 52 244835 21 245277 52 245347 22 245788 52 245860 21 246297 54 246373 20 246809 54 246885 20 247318 57 247397 7 247406 12 247829 50 247881 6 247909 6 247919 12 248341 50 248393 6 248421 6 248431 12 248853 47 248905 3 248943 13 249365 46 249417 2 249455 14 249876 47 249929 3 249968 14 250387 48 250437 2 250441 6 250481 4 250491 4 250899 48 250949 2 250953 6 250993 4 251003 4 251410 48 251459 13 251921 48 251971 14 252433 48 252483 14 252944 70 253455 72 253966 73 254477 74 254989 74 255496 79 256007 80 256519 80 257029 84 257541 84 258052 86 258563 88 259075 88 259586 89 260097 90 260609 90 261121 94 261633 94 262145 95 262657 32 262695 60 263169 32 263207 60 263681 27 263720 62 264193 26 264233 62 264301 2 264705 26 264745 62 264813 2 265217 24 265261 20 265287 44 265729 24 265773 20 265799 44 266241 23 266285 19 266312 44 266753 22 266797 18 266825 44 267265 22 267309 18 267337 44 267777 22 267822 17 267850 54 268289 22 268335 16 268363 54 268801 22 268848 15 268876 54 269313 22 269361 14 269391 8 269401 42 269825 22 269873 14 269903 8 269913 42 270337 21 270385 14 270416 6 270426 42 270849 20 270897 14 270943 38 271361 20 271409 14 271455 38 271873 20 271921 14 271968 38 272385 20 272433 14 272481 38 272897 19 272946 13 272994 36 273409 18 273459 12 273511 6 273535 2 273921 18 273971 12 274023 6 274047 2 274433 17 274483 12 274536 4 274945 16 274995 12 275457 16 275507 12 275969 15 276019 12 276481 14 276531 12 276993 13 277044 11 277505 12 277557 10 278017 12 278069 10 278529 11 278582 9 279041 10 279095 8 279553 10 279607 8 280065 10 280120 7 280577 10 280633 6 281089 9 281145 7 281601 8 281657 8 282113 8 282169 8 282625 8 282681 8 283137 8 283193 8 283649 8 283705 8 284162 7 284217 8 284675 6 284729 8 285187 6 285241 7 285699 6 285753 6 286211 6 286265 6 286724 4 286778 5 287237 2 287291 4 287749 2 287803 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,311300 2 311811 4 312322 6 312833 10 313345 10 313857 11 314369 12 314881 12 315393 12 315905 12 316417 12 316929 12 317441 12 317954 11 318467 10 318979 10 319491 10 320003 10 320516 10 321029 10 321541 10 322053 11 322565 12 323077 12 323590 12 324103 12 324616 12 325129 12 325641 12 326154 11 326667 10 327179 10 327692 10 328205 10 328718 10 329233 8 329745 8 330258 12 330771 12 331283 12 331796 12 332309 12 332822 12 333335 12 333847 12 334360 12 334873 12 335385 12 335898 14 336411 14 336924 14 337437 14 337949 14 338466 10 338979 10 339491 10 340010 3 340523 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,120866 6 121377 8 121889 8 122401 9 122913 10 123424 11 123933 14 124445 14 124954 17 125465 18 125977 18 126487 18 126999 18 127512 16 128025 12 128537 12 129049 12 129561 12 130073 12 130587 8 131099 8 131610 9 132121 10 132633 10 133145 9 133657 8 134169 8 134679 10 135191 10 135702 10 136211 12 136723 12 137234 13 137745 14 138256 14 138765 14 139277 14 139788 15 140299 16 140811 16 141322 17 141833 18 142345 18 142857 18 143369 18 143881 18 144393 18 144905 18 145418 17 145931 16 146443 17 146955 18 147467 18 147980 17 148495 14 149007 14 149528 4 150041 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,202781 2 203293 2 203804 10 204315 12 204827 12 205336 18 205847 20 206358 22 206869 24 207381 24 207892 26 208403 28 208915 28 209426 29 209937 30 210449 31 210961 32 211473 32 211984 34 212495 36 213007 36 213519 36 214031 36 214543 36 215055 36 215567 36 216078 36 216589 36 217101 36 217613 34 218125 34 218638 33 219151 32 219663 32 220175 32 220687 32 221199 32 221711 28 222223 28 222736 26 223249 24 223761 24 224276 20 224789 18 225302 16 225821 2 225825 2 226333 2 226337 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,288280 10 288791 12 289303 13 289815 14 290327 14 290838 14 291349 14 291861 14 292373 13 292885 12 293398 10 293911 6 294423 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,100953 2 101465 2 101974 6 102485 8 102996 9 103507 10 104019 10 104530 10 105041 10 105553 10 106022 6 106042 8 106065 7 106533 8 106553 10 106577 6 107045 9 107064 12 107088 7 107557 12 107575 14 107597 10 108069 12 108087 14 108109 10 108582 12 108598 16 108620 11 109095 12 109109 34 109607 12 109621 34 110119 48 110631 48 111144 47 111657 22 111681 22 112169 22 112193 22 112682 4 112690 10 112706 21 113195 2 113203 8 113219 20 113707 2 113715 8 113731 20 114227 7 114248 6 114256 7 114739 6 114761 4 114769 6 115252 4 115274 2 115280 7 115791 8 116303 8 116814 1 116816 8 117325 2 117329 8 117837 2 117841 8 118353 8 118865 8 119378 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,130619 2 131131 2 131642 4 132149 14 132661 14 133172 18 133683 20 134195 20 134707 24 135219 24 135730 25 136241 26 136753 26 137265 27 137777 28 138288 28 138799 28 139311 28 139823 28 140335 28 140847 28 141358 29 141869 30 142380 30 142891 30 143403 30 143914 30 144425 26 144937 26 145449 25 145961 24 146473 23 146985 20 147497 20 148009 19 148521 18 149033 18 149545 17 150057 16 150569 15 151081 14 151593 14 152105 13 152617 12 153129 12 153641 11 154153 10 154664 10 155175 10 155687 10 156200 8 156713 6 157225 6 157737 6 158249 6 158761 5 159273 4 159785 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,333379 4 333891 4 334402 5 334913 6 335425 6 335937 6 336449 6 336960 7 337471 8 337983 8 338495 7 338991 2 339007 6 339503 2 339519 6 340017 3 340028 3 340529 4 340539 4 341041 5 341050 5 341553 14 342065 14 342580 10 343093 8 343605 8 344119 6 344631 6 345144 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,299583 2 300095 2 300605 6 301117 6 301628 7 302139 8 302651 8 303162 9 303673 10 304185 10 304697 10 305209 10 305721 10 306233 10 306745 10 307258 10 307771 10 308283 10 308799 8 309311 8 309823 8 310335 8 310847 8 311359 9 311871 10 312384 8 312899 4 313411 4 313923 4 314435 2 314439 2 314947 2 314951 2 315463 3 315975 4 316486 6 316995 10 317507 10 318019 10 318531 10 319043 10 319555 10 320067 10 320580 8 321093 4 321605 4 322118 3 322631 2 323143 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,137843 2 138354 4 138853 10 138865 10 139365 10 139377 10 139876 23 140385 26 140897 26 141406 30 141917 32 142429 31 142941 30 143453 30 143965 30 144477 30 144989 30 145500 31 146011 32 146522 34 147033 36 147545 36 148056 37 148567 38 149079 38 149590 38 150101 38 150613 38 151125 38 151637 38 152148 18 152172 15 152659 18 152685 14 153171 18 153197 14 153682 18 153714 8 154193 18 154227 6 154704 19 154740 4 155213 22 155725 22 156237 22 156749 22 157261 22 157773 25 158285 26 158798 26 159311 26 159823 26 160340 20 160853 18 161365 18 161877 15 162389 14 162902 12 163415 10 163927 10 164444 5 164957 4 165469 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,330324 12 330835 14 331347 14 331859 13 332371 12 332882 14 333393 16 333905 16 334418 12 334931 10 335443 10 335955 10 336467 10 336980 9 337493 2 337497 2 337501 2 338005 2 338009 2 338013 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,130651 8 131163 8 131674 8 132185 8 132697 8 133208 8 133719 8 134231 8 134741 8 135253 8 135764 9 136275 10 136787 10 137299 9 137811 8 138324 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,303192 4 303703 6 304215 6 304727 8 305239 8 305751 8 306263 8 306775 8 307288 8 307801 8 308313 8 308825 10 309337 10 309850 10 310363 10 310875 10 311386 12 311897 14 312410 14 312923 14 313435 14 313948 14 314463 14 314497 4 314975 14 315009 4 315490 16 315520 4 316003 16 316031 4 316516 16 316542 5 317029 30 317541 30 318054 28 318567 26 319079 26 319591 25 320103 24 320616 22 321129 20 321641 20 322154 18 322667 6 322679 2 323179 6 323191 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,216166 10 216677 12 217189 12 217697 16 218209 16 218721 16 219233 16 219745 16 220257 16 220769 16 221281 16 221793 14 222305 14 222818 12 223331 10 223843 10
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,337523 6 338035 6 338546 7 339057 8 339569 8 340081 7 340593 6 341104 7 341615 8 342127 8 342640 7 343153 6 343665 6 344175 6 344687 6 345199 6 345711 6 346223 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,197276 20 197787 22 198298 24 198805 30 199317 30 199826 34 200337 36 200849 36 201358 42 201869 44 202381 45 202893 46 203405 46 203917 46 204429 46 204941 46 205453 47 205965 48 206477 48 206989 48 207501 48 208013 48 208525 48 209037 48 209550 48 210063 48 210575 48 211087 48 211599 48 212112 47 212625 46 213137 46 213649 46 214161 46 214673 45 215185 44 215697 44 216209 44 216721 44 217233 44 217745 44 218257 44 218769 43 219281 42 219793 42 220302 45 220813 46 221325 46 221833 48 222345 48 222856 48 223353 62 223865 62 224376 63 224887 64 225398 64 225909 64 226421 64 226933 63 227445 62 227957 62 228470 58 228983 56 229496 54 230009 52 230521 52 231034 50 231549 30 231581 14 232061 30 232093 14 232578 22 233091 20 233604 18 234119 14 234631 14 235144 12
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,145556 2 146067 4 146578 6 147089 10 147601 10 148113 10 148625 10 149137 10 149642 18 150153 20 150665 20 151177 20 151689 20 152201 5 152210 10 152713 4 152723 8 153225 4 153235 8 153748 7 154261 6 154773 6 155285 6 155797 6 156308 6 156819 6 157331 6 157842 7 158353 8 158865 8 159377 8 159889 8 160401 7 160913 6 161425 6 161936 6 162447 6 162960 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,76529 10 77041 10 77552 11 78063 12 78575 12 79086 13 79597 14 80110 12 80623 8 81135 8 81647 8 82159 8 82671 8 83183 6 83695 6 84206 8 84717 10 85229 10 85738 12 86249 12 86761 12 87265 18 87777 18 88288 19 88799 20 89311 20 89824 19 90337 18 90849 18 91365 10 91877 10 92390 8
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,303334 2 303845 4 304357 4 304871 10 305383 10 305896 10 306409 12 306921 12 307434 11 307947 10 308459 10 308975 6 309487 6 310000 4
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,28168 6 28423 9 28678 12 28934 13 29190 14 29446 14 29703 14 29960 12 30217 11 30474 10 30731 8 30988 6 31245 4
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,47627 2 47881 7 48136 9 48392 9 48647 11 48903 11 49159 11 49415 11 49671 10 49927 10 50183 9 50440 7 50698 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,9768 11 10021 16 10276 19 10531 21 10787 22 11043 23 11299 23 11557 20 11815 18 12076 13 12335 8 12594 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,35124 4 35378 8 35633 10 35889 11 36145 12 36401 12 36657 13 36913 13 37169 13 37425 12 37681 12 37938 10 38196 5
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,45628 4 45883 6 46138 8 46393 10 46648 12 46904 12 47160 13 47416 13 47672 13 47928 13 48185 13 48442 11 48702 7 48960 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,20291 4 20546 7 20801 9 21056 11 21312 11 21568 12 21823 13 22079 13 22335 12 22592 11 22848 10 23105 8 23363 4
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,37715 2 37968 7 38223 8 38478 10 38734 9 38990 9 39247 7 39504 4
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,22873 8 23128 10 23383 12 23638 13 23894 12 24149 12 24405 9 24661 7 24918 5 25175 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,212 13 468 13 725 11 988 2
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,318266 9 318785 11 319302 17 319821 18 320341 19 320860 21 321379 23 321899 23 322418 27 322937 29 323457 30 323977 31 324497 31 325016 32 325535 33 326055 33 326575 33 327095 33 327615 33 328135 33 328655 33 329176 32 329697 31 330217 31 330736 32 331255 33 331776 32 332297 31 332817 31 333337 31 333857 31 334377 31 334897 31 335417 31 335938 30 336459 29 336979 29 337499 28 338019 27 338539 27 339059 27 339579 27 340100 26 340621 25 341141 25 341661 25 342181 25 342701 25 343221 25 343741 25 344262 23 344782 23 345303 21 345824 19 346345 17 346865 17 347386 15 347911 7 348432 5 348952 5
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,60908 8 61428 8 61947 10 62466 14 62986 14 63505 16 64024 18 64544 19 65064 24 65584 24 66104 25 66624 36 67144 37 67665 37 68186 36 68706 37 69226 40 69746 41 70267 40 70788 40 71308 41 71828 41 72348 42 72868 43 73389 43 73910 43 74430 43 74952 41 75472 41 75993 40 76514 40 77034 41 77555 41 78076 41 78596 41 79117 40 79638 39 80159 38 80680 37 81200 37 81721 36 82242 35 82762 35 83285 32 83806 31 84327 29 84848 27 85368 27 85889 25 86416 15 86937 14 87457 13
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,247627 22 248146 23 248666 24 249181 32 249700 33 250217 37 250736 39 251256 39 251771 44 252290 45 252810 45 253327 48 253846 49 254365 50 254884 51 255404 51 255923 52 256442 53 256962 52 257479 54 257998 55 258517 55 259036 55 259556 55 260075 55 260594 55 261114 54 261634 51 262154 51 262674 50 263194 47 263714 47 264234 44 264754 43 265275 41 265796 37 266316 37 266837 35 267358 23 267878 22 268399 21 268926 3 269447 1
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,196779 5 197298 7 197817 8 198320 26 198840 26 199357 29 199401 9 199876 30 199921 10 200396 30 200440 11 200914 29 200957 17 201434 28 201477 18 201953 29 201996 19 202472 30 202513 22 202992 30 203032 23 203511 30 203552 23 204030 31 204069 26 204550 31 204588 27 205070 66 205590 67 206110 66 206630 65 207150 65 207669 66 208188 67 208708 67 209228 67 209748 67 210268 67 210788 65 211308 65 211829 64 212350 63 212870 63 213390 62 213910 61 214430 61 214951 59 215472 57 215992 56 216514 51 217034 51 217554 50 218074 49 218594 49 219113 49 219632 49 220152 49 220672 49 221192 49 221712 48 222232 47 222752 47 223271 48 223790 49 224310 49 224830 49 225350 49 225870 48 226391 46 226912 45 227432 45 227952 45 228472 44 228993 43 229514 41 230034 41 230554 41 231074 41 231595 39 232100 5 232116 37 232620 6 232636 36 233139 8 233155 37 233654 57 234173 58 234690 61 235210 61 235729 61 236248 59 236768 58 237287 59 237806 59 238326 58 238846 41 239366 40 239886 40 240406 40 240926 40 241446 40 241966 40 242486 40 243006 41 243527 41 244048 40 244569 39 245090 38 245610 38 246131 37 246652 36 247172 36 247692 36 248212 36 248732 36 249252 36 249772 36 250293 34 250814 32 251334 32 251854 32 252374 32 252894 31 253415 27 253936 26 254456 26 254976 26 255496 26 256019 20 256540 18 257060 18 257581 17 258102 16 258623 14 259148 4 259668 4
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,261846 11 262365 13 262885 13 263402 19 263921 21 264440 23 264959 25 265479 25 265999 25 266519 25 267039 25 267558 26 268077 27 268596 28 269115 29 269635 29 270154 30 270673 31 271193 31 271713 31 272233 31 272753 30 273273 29 273793 28 274298 10 274312 26 274817 12 274831 27 275337 12 275351 26 275853 35 276373 34 276892 35 277411 35 277931 34 278450 34 278969 35 279489 34 280010 33 280531 32 281050 33 281569 34 282089 34 282610 33 283131 32 283651 32 284172 31 284693 30 285213 30 285736 26 286257 24 286777 24
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,297179 10 297208 7 297699 10 297727 9 298218 11 298247 9 298737 12 298766 11 299257 12 299285 13 299776 14 299805 14 300295 16 300325 14 300815 16 300845 15 301335 16 301365 15 301855 16 301885 15 302375 17 302405 15 302895 18 302924 16 303415 18 303443 17 303934 20 303962 18 304453 24 304481 19 304973 25 305001 19 305494 46 306015 45 306534 46 307053 47 307573 47 308094 45 308615 43 309135 43 309655 43 310175 43 310695 42 311215 39 311735 38 312256 37 312777 35 313297 34 313817 34 314337 31 314857 30 315377 29 315897 28 316417 28 316938 26 317459 24 317980 23 318501 19 319021 18 319544 12 320065 10 320585 10
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,296 21 815 23 1335 24 1852 28 2371 29 2886 33 3405 33 3925 33 4442 36 4961 37 5481 36 5998 38 6517 39 7036 39 7555 39 8075 39 8592 41 9111 41 9631 40 10150 38 10669 39 11188 39 11707 39 12227 39 12747 38 13267 37 13787 36 14307 35 14827 35 15347 34 15865 33 16385 32 16906 31 17427 29 17947 28 18467 27 18987 27 19508 25 20029 21 20549 20 21070 19 21591 13 22111 12 22632 10
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,222354 6 222874 6 223393 8 223910 14 224429 15 224948 17 225468 18 225987 19 226506 20 227026 20 227545 21 228064 22 228583 23 229103 23 229622 24 230141 25 230660 26 231180 26 231700 26 232220 26 232739 27 233259 27 233778 28 234297 29 234816 30 235336 30 235856 30 236376 30 236896 30 237416 30 237937 29 238458 28 238979 27 239499 27 240020 26 240543 22 241064 20 241584 20 242105 19 242626 18 243147 17 243667 17 244188 16 244708 16 245228 16 245748 16 246268 16 246788 16 247308 16 247828 16 248348 16 248867 16 249386 16 249906 16 250426 16 250946 16 251466 15 251986 14 252506 14 253026 14 253546 14 254066 14 254586 13 255106 12 255626 11 256149 5 256670 4 257190 3
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,291571 11 292091 12 292610 14 293129 24 293649 24 294168 26 294687 32 295206 33 295725 35 296245 36 296765 37 297286 37 297332 11 297807 36 297851 13 298327 37 298371 13 298847 38 298887 22 299367 38 299407 23 299888 63 300409 63 300929 63 301449 66 301969 67 302489 67 303010 67 303531 67 304051 68 304571 69 305091 69 305612 68 306133 67 306653 67 307182 58 307703 57 308224 55 308747 51 309267 51 309790 45 310311 43 310831 42 311354 36 311875 35 312396 33 312921 27 313441 26 313962 25 314487 19 315008 17 315537 5 316057 5 316578 3
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,157446 19 157965 21 158484 23 159001 30 159521 31 160040 33 160559 35 161079 35 161598 36 162117 37 162637 37 163157 38 163677 39 164198 39 164719 39 165239 39 165759 39 166279 39 166800 38 167321 37 167841 37 168361 37 168881 37 169401 36 169922 34 170443 33 170964 31 171485 29 172005 29 172525 28 173045 27 173565 26 174088 18 174609 17 175130 15
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,167368 8 167888 8 168407 10 168926 20 169446 20 169967 23 170488 22 171008 23 171528 24 172048 24 172568 25 173088 26 173608 26 174127 27 174646 28 175166 29 175686 30 176206 30 176726 30 177246 30 177766 30 178286 29 178806 28 179326 28 179846 28 180366 28 180886 28 181407 26 181928 24 182449 23 182970 18 183490 18
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,318700 12 319220 12 319737 18 320256 20 320776 21 321295 25 321814 26 322334 27 322854 28 323374 29 323894 29 324414 30 324934 30 325454 30 325974 30 326494 31 327014 32 327534 32 328054 32 328574 32 329094 32 329615 30 330136 29 330656 28 331176 27 331696 26 332217 25 332740 21 333260 20 333781 19 334304 11 334824 10
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,21821 14 22341 14 22860 16 23375 22 23894 23 24413 25 24933 26 25452 27 25971 30 26490 31 27010 31 27529 32 28049 32 28569 32 29089 32 29609 32 30129 32 30649 32 31169 32 31689 32 32209 32 32729 32 33249 32 33769 32 34290 31 34810 31 35331 30 35852 29 36373 28 36893 27 37414 25 37935 24 38458 20 38979 18 39499 18 40024 7 40545 6 41065 5
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,103474 4 103993 6 104513 6 105029 11 105549 12 106068 13 106587 14 107107 14 107626 15 108143 18 108663 18 109183 18 109703 18 110222 19 110741 20 111261 20 111781 20 112301 20 112821 20 113340 21 113859 22 114379 22 114899 22 115419 22 115939 22 116459 22 116979 22 117499 22 118020 21 118541 20 119061 20 119581 20 120101 20 120622 19 121143 18 121663 18 122183 18 122703 18 123224 17 123747 14 124267 14 124792 6 125313 4 125833 3
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,159105 4 159624 5 160143 17 160663 18 161182 19 161701 20 162221 20 162741 20 163261 20 163781 20 164301 20 164821 20 165341 20 165861 20 166381 20 166901 20 167422 19 167943 18 168463 18 168983 18 169503 18 170024 17 170545 16 171065 16 171585 16 172105 16 172626 15 173147 14 173667 14 174188 12 174709 10 175229 10
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,178869 2 179389 2 179908 6 180427 8 180946 9 181465 16 181985 16 182505 16 183025 16 183545 16 184064 17 184583 18 185103 18 185624 17 186145 16 186665 16 187186 15 187707 14 188228 12 188751 8 189271 8
f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,269355 6 269875 6 270394 7 270913 8 271433 8 271953 8 272473 8 272993 8 273513 8 274033 8 274553 8 275073 8 275593 8 276113 8 276633 8 277153 8 277675 6 278195 6 278716 4
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,102966 8 103485 10 104005 11 104522 19 105041 20 105561 21 106081 24 106601 24 107121 25 107641 28 108161 29 108681 30 109201 30 109721 30 110241 30 110761 30 111281 30 111801 30 112321 30 112841 30 113361 30 113881 30 114401 30 114457 16 114921 30 114976 18 115441 31 115495 20 115961 32 116012 28 116481 33 116532 28 117001 33 117051 30 117521 34 117568 34 118041 35 118087 35 118561 82 119081 83 119601 83 120121 83 120641 83 121162 82 121695 69 122215 69 122735 69 123255 69 123775 69 124295 68 124815 67 125335 67 125855 66 126375 65 126895 64 127415 63 127935 63 128456 57 128977 55 129498 54 130019 39 130539 39 131060 37 131583 25 132103 25 132624 23
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,157045 6 157565 6 158084 8 158603 10 159123 11 159642 13 160161 14 160681 15 161201 16 161721 16 162241 17 162761 18 163281 19 163801 19 164321 20 164841 20 165361 20 165881 20 166401 20 166921 20 167441 20 167961 20 168481 20 169001 20 169521 20 170041 20 170561 20 171081 19 171601 18 172121 18 172641 17 173161 16 173684 10 174205 8 174725 8
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,216393 3 216912 4 217431 6 217948 14 218468 14 218987 18 219506 20 220026 21 220546 24 221066 24 221585 26 222104 28 222624 29 223144 29 223611 12 223664 30 224131 13 224184 31 224650 17 224703 33 225169 18 225222 34 225689 19 225741 36 226209 20 226260 38 226729 20 226780 39 227249 21 227299 40 227769 24 227816 43 228289 25 228336 43 228808 29 228851 49 229327 30 229370 50 229847 31 229889 52 230367 94 230887 94 231407 94 231927 94 232447 94 232966 95 233485 96 234005 96 234524 98 235043 99 235563 100 236083 121 236603 122 237122 124 237641 51 237706 23 237734 37 238161 51 238226 22 238254 37 238681 48 238774 38 239201 47 239294 39 239721 46 239814 39 240241 45 240333 40 240761 45 240852 41 241281 44 241372 41 241801 35 241891 42 242321 34 242410 43 242842 33 242930 42 243363 17 243449 42 243883 16 243968 43 244487 43 245006 43 245526 43 246045 40 246564 41 247084 40 247604 37 248124 37 248644 37 249164 37 249685 36 250206 33 250726 33 251246 32 251766 31 252286 31 252807 29 253328 27 253849 26 254372 22 254892 21 255413 19
